,fishing_values_vec,r_value_vec,omega_value_vec,dispersal_value_vec,disturbance_prob_vec,disturbance_size_vec,disturbance_magnitude_vec,objective_vec,optimal_spacing,mean_objective_value
12.89,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,44
12.90,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,42
12.91,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.92,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,46
12.93,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,47
12.94,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.95,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
12.96,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.97,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,51
12.98,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,45
12.99,1,3,1.2,0.7,0.0275,2,0.9,persistence,0,43
13,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.1,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.2,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.3,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.4,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.5,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.6,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.7,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.8,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
13.9,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.10,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.11,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.12,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.13,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.14,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.15,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.16,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.17,1,3,1.2,0.7,0.03,2,0.9,persistence,0,44
13.18,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.19,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.20,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.21,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.22,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.23,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.24,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.25,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.26,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.27,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.28,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.29,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.30,1,3,1.2,0.7,0.03,2,0.9,persistence,0,40
13.31,1,3,1.2,0.7,0.03,2,0.9,persistence,0,32
13.32,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.33,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.34,1,3,1.2,0.7,0.03,2,0.9,persistence,0,45
13.35,1,3,1.2,0.7,0.03,2,0.9,persistence,0,32
13.36,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.37,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.38,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.39,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.40,1,3,1.2,0.7,0.03,2,0.9,persistence,0,44
13.41,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.42,1,3,1.2,0.7,0.03,2,0.9,persistence,0,42
13.43,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.44,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.45,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.46,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.47,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.48,1,3,1.2,0.7,0.03,2,0.9,persistence,0,40
13.49,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.50,1,3,1.2,0.7,0.03,2,0.9,persistence,0,32
13.51,1,3,1.2,0.7,0.03,2,0.9,persistence,0,42
13.52,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.53,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.54,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.55,1,3,1.2,0.7,0.03,2,0.9,persistence,0,44
13.56,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.57,1,3,1.2,0.7,0.03,2,0.9,persistence,0,31
13.58,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.59,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.60,1,3,1.2,0.7,0.03,2,0.9,persistence,0,44
13.61,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.62,1,3,1.2,0.7,0.03,2,0.9,persistence,0,40
13.63,1,3,1.2,0.7,0.03,2,0.9,persistence,0,44
13.64,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
13.65,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.66,1,3,1.2,0.7,0.03,2,0.9,persistence,0,29
13.67,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.68,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.69,1,3,1.2,0.7,0.03,2,0.9,persistence,0,34
13.70,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.71,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.72,1,3,1.2,0.7,0.03,2,0.9,persistence,0,32
13.73,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.74,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.75,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.76,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.77,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
13.78,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.79,1,3,1.2,0.7,0.03,2,0.9,persistence,0,38
13.80,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.81,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.82,1,3,1.2,0.7,0.03,2,0.9,persistence,0,40
13.83,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
13.84,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.85,1,3,1.2,0.7,0.03,2,0.9,persistence,0,33
13.86,1,3,1.2,0.7,0.03,2,0.9,persistence,0,42
13.87,1,3,1.2,0.7,0.03,2,0.9,persistence,0,37
13.88,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.89,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.90,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.91,1,3,1.2,0.7,0.03,2,0.9,persistence,0,39
13.92,1,3,1.2,0.7,0.03,2,0.9,persistence,0,30
13.93,1,3,1.2,0.7,0.03,2,0.9,persistence,0,42
13.94,1,3,1.2,0.7,0.03,2,0.9,persistence,0,30
13.95,1,3,1.2,0.7,0.03,2,0.9,persistence,0,36
13.96,1,3,1.2,0.7,0.03,2,0.9,persistence,0,35
13.97,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
13.98,1,3,1.2,0.7,0.03,2,0.9,persistence,0,40
13.99,1,3,1.2,0.7,0.03,2,0.9,persistence,0,41
14,1,3,1.2,0.7,0,2,0.9,fishing,2,12085.3107741063
14.1,1,3,1.2,0.7,0,2,0.9,fishing,2,12071.1390998507
14.2,1,3,1.2,0.7,0,2,0.9,fishing,2,12075.3145637202
14.3,1,3,1.2,0.7,0,2,0.9,fishing,2,12074.6175397289
14.4,1,3,1.2,0.7,0,2,0.9,fishing,2,12087.1742874323
14.5,1,3,1.2,0.7,0,2,0.9,fishing,2,12105.2844551721
14.6,1,3,1.2,0.7,0,2,0.9,fishing,2,12094.1659658139
14.7,1,3,1.2,0.7,0,2,0.9,fishing,2,12072.5842281001
14.8,1,3,1.2,0.7,0,2,0.9,fishing,2.5,12037.2471575951
14.9,1,3,1.2,0.7,0,2,0.9,fishing,2,12072.5838945569
14.10,1,3,1.2,0.7,0,2,0.9,fishing,2,12066.5664889961
14.11,1,3,1.2,0.7,0,2,0.9,fishing,2,12088.8743699824
14.12,1,3,1.2,0.7,0,2,0.9,fishing,2,12053.9279467306
14.13,1,3,1.2,0.7,0,2,0.9,fishing,2,12102.8428735051
14.14,1,3,1.2,0.7,0,2,0.9,fishing,2,12072.5586888258
14.15,1,3,1.2,0.7,0,2,0.9,fishing,2,12106.5253921599
14.16,1,3,1.2,0.7,0,2,0.9,fishing,2,12042.5133155355
14.17,1,3,1.2,0.7,0,2,0.9,fishing,2,12115.2029119437
14.18,1,3,1.2,0.7,0,2,0.9,fishing,2,12071.4918252345
14.19,1,3,1.2,0.7,0,2,0.9,fishing,2,12063.8959722869
14.20,1,3,1.2,0.7,0,2,0.9,fishing,2,12089.3016896539
14.21,1,3,1.2,0.7,0,2,0.9,fishing,2,12095.2318476901
14.22,1,3,1.2,0.7,0,2,0.9,fishing,2,12125.9271274468
14.23,1,3,1.2,0.7,0,2,0.9,fishing,2,12106.1558256324
14.24,1,3,1.2,0.7,0,2,0.9,fishing,2,12096.9808708666
14.25,1,3,1.2,0.7,0,2,0.9,fishing,2,12081.5932199755
14.26,1,3,1.2,0.7,0,2,0.9,fishing,2,12056.2552041068
14.27,1,3,1.2,0.7,0,2,0.9,fishing,2,12045.0871831154
14.28,1,3,1.2,0.7,0,2,0.9,fishing,2,12073.1021094822
14.29,1,3,1.2,0.7,0,2,0.9,fishing,2,12048.7300257187
14.30,1,3,1.2,0.7,0,2,0.9,fishing,2,12088.8632255059
14.31,1,3,1.2,0.7,0,2,0.9,fishing,2,12124.0179679332
14.32,1,3,1.2,0.7,0,2,0.9,fishing,2,12118.9045893803
14.33,1,3,1.2,0.7,0,2,0.9,fishing,2,12085.7160794466
14.34,1,3,1.2,0.7,0,2,0.9,fishing,2,12073.8299605266
14.35,1,3,1.2,0.7,0,2,0.9,fishing,2,12079.2459865512
14.36,1,3,1.2,0.7,0,2,0.9,fishing,2.5,12064.3402189237
14.37,1,3,1.2,0.7,0,2,0.9,fishing,2,12032.3230780913
14.38,1,3,1.2,0.7,0,2,0.9,fishing,2,12108.0135817934
14.39,1,3,1.2,0.7,0,2,0.9,fishing,2.5,12068.6233796791
14.40,1,3,1.2,0.7,0,2,0.9,fishing,2,12076.9518144246
14.41,1,3,1.2,0.7,0,2,0.9,fishing,2,12094.5813979832
14.42,1,3,1.2,0.7,0,2,0.9,fishing,2,12071.3046927658
14.43,1,3,1.2,0.7,0,2,0.9,fishing,2,12074.8260318267
14.44,1,3,1.2,0.7,0,2,0.9,fishing,2,12115.101475724
14.45,1,3,1.2,0.7,0,2,0.9,fishing,2,12103.653210742
14.46,1,3,1.2,0.7,0,2,0.9,fishing,2,12077.2096514727
14.47,1,3,1.2,0.7,0,2,0.9,fishing,2,12074.2242286523
14.48,1,3,1.2,0.7,0,2,0.9,fishing,2,12106.866202526
14.49,1,3,1.2,0.7,0,2,0.9,fishing,2,12101.3607820586
14.50,1,3,1.2,0.7,0,2,0.9,fishing,2,12094.773668054
14.51,1,3,1.2,0.7,0,2,0.9,fishing,2,12111.8405239926
14.52,1,3,1.2,0.7,0,2,0.9,fishing,2,12104.1134197078
14.53,1,3,1.2,0.7,0,2,0.9,fishing,2,12107.761365971
14.54,1,3,1.2,0.7,0,2,0.9,fishing,2,12074.0407710324
14.55,1,3,1.2,0.7,0,2,0.9,fishing,2,12100.3343177015
14.56,1,3,1.2,0.7,0,2,0.9,fishing,2,12100.7029899001
14.57,1,3,1.2,0.7,0,2,0.9,fishing,2,12083.6230190625
14.58,1,3,1.2,0.7,0,2,0.9,fishing,2,12067.3513727824
14.59,1,3,1.2,0.7,0,2,0.9,fishing,2,12098.3595743039
14.60,1,3,1.2,0.7,0,2,0.9,fishing,2,12077.518787108
14.61,1,3,1.2,0.7,0,2,0.9,fishing,2,12095.4670137921
14.62,1,3,1.2,0.7,0,2,0.9,fishing,2,12059.7583692907
14.63,1,3,1.2,0.7,0,2,0.9,fishing,2,12077.8577063333
14.64,1,3,1.2,0.7,0,2,0.9,fishing,2,12112.5859366212
14.65,1,3,1.2,0.7,0,2,0.9,fishing,2,12116.1122421308
14.66,1,3,1.2,0.7,0,2,0.9,fishing,2,12058.6461489351
14.67,1,3,1.2,0.7,0,2,0.9,fishing,2,12084.7008251417
14.68,1,3,1.2,0.7,0,2,0.9,fishing,2,12069.0669728503
14.69,1,3,1.2,0.7,0,2,0.9,fishing,2,12093.7847931728
14.70,1,3,1.2,0.7,0,2,0.9,fishing,2,12077.5734149969
14.71,1,3,1.2,0.7,0,2,0.9,fishing,2,12059.7011815948
14.72,1,3,1.2,0.7,0,2,0.9,fishing,2,12097.6064866269
14.73,1,3,1.2,0.7,0,2,0.9,fishing,2,12057.1681753181
14.74,1,3,1.2,0.7,0,2,0.9,fishing,2,12107.1894428419
14.75,1,3,1.2,0.7,0,2,0.9,fishing,2,12075.4835194909
14.76,1,3,1.2,0.7,0,2,0.9,fishing,2,12082.8373558339
14.77,1,3,1.2,0.7,0,2,0.9,fishing,2.5,12057.4756650636
14.78,1,3,1.2,0.7,0,2,0.9,fishing,2,12069.5932364181
14.79,1,3,1.2,0.7,0,2,0.9,fishing,2,12058.6644022858
14.80,1,3,1.2,0.7,0,2,0.9,fishing,2,12085.2481378781
14.81,1,3,1.2,0.7,0,2,0.9,fishing,2,12095.8266105103
14.82,1,3,1.2,0.7,0,2,0.9,fishing,2,12044.1849267743
14.83,1,3,1.2,0.7,0,2,0.9,fishing,2,12070.7778459883
14.84,1,3,1.2,0.7,0,2,0.9,fishing,2,12096.8671429086
14.85,1,3,1.2,0.7,0,2,0.9,fishing,2,12096.6101354458
14.86,1,3,1.2,0.7,0,2,0.9,fishing,2,12076.0176085452
14.87,1,3,1.2,0.7,0,2,0.9,fishing,2,12093.9418611301
14.88,1,3,1.2,0.7,0,2,0.9,fishing,2,12087.4054145467
14.89,1,3,1.2,0.7,0,2,0.9,fishing,2,12102.7626219416
14.90,1,3,1.2,0.7,0,2,0.9,fishing,2,12088.0600635321
14.91,1,3,1.2,0.7,0,2,0.9,fishing,2,12079.0802101082
14.92,1,3,1.2,0.7,0,2,0.9,fishing,2,12063.3509348312
14.93,1,3,1.2,0.7,0,2,0.9,fishing,2,12071.6599648918
14.94,1,3,1.2,0.7,0,2,0.9,fishing,2,12143.5243788146
14.95,1,3,1.2,0.7,0,2,0.9,fishing,2,12108.0591023544
14.96,1,3,1.2,0.7,0,2,0.9,fishing,2,12063.9163921026
14.97,1,3,1.2,0.7,0,2,0.9,fishing,2,12077.3631581809
14.98,1,3,1.2,0.7,0,2,0.9,fishing,2,12062.0313463372
14.99,1,3,1.2,0.7,0,2,0.9,fishing,2,12078.7004090092
15,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11240.6636001888
15.1,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11272.6698050294
15.2,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11236.4503788455
15.3,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11186.8862652063
15.4,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11362.0651760172
15.5,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11295.535010436
15.6,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11222.3931920843
15.7,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11278.4008402121
15.8,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11331.2562951659
15.9,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11345.0631338528
15.10,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11336.0680106594
15.11,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11277.1886656789
15.12,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11243.2168519534
15.13,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11175.5800861902
15.14,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11185.9749367629
15.15,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11244.502296861
15.16,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11210.5587854023
15.17,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11163.255877386
15.18,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11287.8432434371
15.19,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11143.8286741638
15.20,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11232.2772494335
15.21,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11201.5119149145
15.22,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11047.9513751182
15.23,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11160.1818277502
15.24,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11271.1761691797
15.25,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11328.9779591874
15.26,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11217.371262045
15.27,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11254.8220065187
15.28,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11345.0699942316
15.29,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11246.145479008
15.30,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11225.7745552833
15.31,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11248.8574106171
15.32,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11236.5706991464
15.33,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11227.1258134503
15.34,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11298.8243755305
15.35,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11142.4094941433
15.36,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11274.6152458481
15.37,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11350.8524062395
15.38,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11182.7717755164
15.39,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11261.6995875255
15.40,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11340.2938653974
15.41,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11117.3787176145
15.42,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11183.281579755
15.43,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11240.5349230905
15.44,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11212.5490615832
15.45,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11254.3566139672
15.46,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11301.336001051
15.47,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11280.174206453
15.48,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11195.5008194034
15.49,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11293.8706539736
15.50,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11298.4317412831
15.51,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11166.4974048191
15.52,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11226.7184055036
15.53,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11180.4262465029
15.54,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11244.0255523473
15.55,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11231.1843808145
15.56,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11246.6908491319
15.57,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11242.840046602
15.58,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11080.1777797817
15.59,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11212.4232500311
15.60,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11147.1619407902
15.61,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11108.5758979744
15.62,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11218.4127868789
15.63,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11173.2759904251
15.64,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11327.0632121479
15.65,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11207.2617324276
15.66,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11247.7813651375
15.67,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11390.4213883893
15.68,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11317.6949387176
15.69,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11177.6900892151
15.70,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11042.0649962607
15.71,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11174.8417522106
15.72,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11216.8564577021
15.73,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11265.7935470169
15.74,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11349.9438540205
15.75,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11229.9897496888
15.76,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11278.702940094
15.77,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11189.4726231108
15.78,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11100.1459298722
15.79,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11301.2286399274
15.80,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11220.7989484278
15.81,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11358.8181258009
15.82,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11179.6136075681
15.83,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11417.5505542156
15.84,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11209.3456975598
15.85,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11161.1916137835
15.86,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11238.679349659
15.87,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11322.2834327715
15.88,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11300.1961576727
15.89,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11303.8354841465
15.90,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11134.8991167807
15.91,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11224.7134033352
15.92,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11171.5761943367
15.93,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11147.2096734566
15.94,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11193.6487541533
15.95,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11227.2457756626
15.96,1,3,1.2,0.7,0.0025,2,0.9,fishing,1.5,11159.4071597598
15.97,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11278.2111005121
15.98,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11172.1013214606
15.99,1,3,1.2,0.7,0.0025,2,0.9,fishing,2,11230.7932037039
16,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10410.1176042132
16.1,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10241.831891003
16.2,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10393.7231649612
16.3,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10271.9632113629
16.4,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10284.0091076624
16.5,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10488.4835098573
16.6,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10363.7899862745
16.7,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10375.9483287255
16.8,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10478.5596223214
16.9,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10444.9287103051
16.10,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10475.7868601159
16.11,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10181.84014801
16.12,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10424.4211783772
16.13,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10358.0131806191
16.14,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10556.0591926774
16.15,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10406.7612675217
16.16,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10381.1634284064
16.17,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10308.8186198783
16.18,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10271.0174430189
16.19,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10261.3451575493
16.20,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10426.866652931
16.21,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10348.7281524417
16.22,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10229.4685580324
16.23,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10602.6140317171
16.24,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10359.2247449828
16.25,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10542.4288370001
16.26,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10271.6869441372
16.27,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10484.1229501132
16.28,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10349.97489481
16.29,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10203.7812431659
16.30,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10383.5421426191
16.31,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10494.4029193201
16.32,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10472.7182289262
16.33,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10343.9879771537
16.34,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10452.91547366
16.35,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10293.5112542266
16.36,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10138.7331764358
16.37,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10342.8828526373
16.38,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10330.4776308521
16.39,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10423.6243734938
16.40,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10430.8871214549
16.41,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10410.994917109
16.42,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10464.489429728
16.43,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10417.5972314328
16.44,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10397.891578513
16.45,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10429.9185897334
16.46,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10126.4054534985
16.47,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10384.3480976689
16.48,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10170.9710142594
16.49,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10406.1314231971
16.50,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10282.7353744109
16.51,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10402.2619739574
16.52,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10320.8035687639
